"","year","data","what","model_id","fmodel","qmodel","rmodel","stock"
"324",2006,0.18963225,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"325",2007,0.21238075,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"326",2008,0.236011,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"327",2009,0.24818725,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"328",2010,0.23746125,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"329",2011,0.203968,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"330",2012,0.16054325,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"331",2013,0.1215785,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"332",2014,0.094032875,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"333",2015,0.077974625,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"334",2016,0.070716525,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"335",2017,0.0691787,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"336",2018,0.070388725,"fbar",3,"fmodel3","qmodel1","rmodel1","stk"
"337",1963,173395.693000326,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"338",1964,173104.751335634,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"339",1965,177911.226669069,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"340",1966,163430.403165299,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"341",1967,119598.657030829,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"342",1968,74761.3847152013,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"343",1969,49669.9172242953,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"344",1970,30128.0616030461,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"345",1971,15468.8286430701,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"346",1972,10196.897908926,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"347",1973,8003.91097234474,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"348",1974,11689.3306324863,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"349",1975,20502.8702660542,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"350",1976,30003.6685565824,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"351",1977,45482.589527284,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"352",1978,66792.7623629673,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"353",1979,70715.8406536265,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"354",1980,65970.0630310045,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"355",1981,61459.9248724784,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"356",1982,49813.5807134981,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"357",1983,37024.062180025,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"358",1984,26451.7919614159,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"359",1985,21832.3224654405,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"360",1986,22122.6397547611,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"361",1987,22748.9620177553,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"362",1988,24169.6052159292,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"363",1989,22934.152456308,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"364",1990,22714.039870284,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"365",1991,17334.7366436496,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"366",1992,13619.7181403438,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"367",1993,13749.1840416924,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"368",1994,18342.4726435193,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"369",1995,23764.272536449,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"370",1996,30020.7111767247,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"371",1997,36969.4136097099,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"372",1998,43833.7409444047,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"373",1999,52504.7568423802,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"374",2000,65101.6258046981,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"375",2001,77323.2779860412,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"376",2002,78616.446816413,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"377",2003,77732.2152396089,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"378",2004,63015.4153742622,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"379",2005,57986.8230527869,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"380",2006,75016.1448269895,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"381",2007,70433.0702836039,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"382",2008,55496.2089997893,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"383",2009,39479.5278457886,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"384",2010,25639.4180549892,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"385",2011,17254.1055113833,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"386",2012,16520.4660802394,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"387",2013,25848.850653436,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"388",2014,30524.4086476867,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"389",2015,27341.6153013618,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"390",2016,29323.023362617,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"391",2017,25865.483031822,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"392",2018,18304.3745988413,"ssb",4,"fmodel1","qmodel2","rmodel1","stk"
"393",1963,0.1916485,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"394",1964,0.191346,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"395",1965,0.2384435,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"396",1966,0.36557475,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"397",1967,0.53114875,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"398",1968,0.61200025,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"399",1969,0.641894,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"400",1970,0.7543835,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"401",1971,0.86684775,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"402",1972,0.65458725,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"403",1973,0.30091475,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"404",1974,0.139203,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"405",1975,0.11191075,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"406",1976,0.14885275,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"407",1977,0.200441,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"408",1978,0.2149845,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"409",1979,0.23051375,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"410",1980,0.304449,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"411",1981,0.420398,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"412",1982,0.469967,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"413",1983,0.43351425,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"414",1984,0.390666,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"415",1985,0.352816,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"416",1986,0.3062695,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"417",1987,0.2887225,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"418",1988,0.34755525,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"419",1989,0.4804565,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"420",1990,0.56302975,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"421",1991,0.49816475,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"422",1992,0.39404125,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"423",1993,0.32402475,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"424",1994,0.2665575,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"425",1995,0.210701,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"426",1996,0.1752995,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"427",1997,0.16251975,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"428",1998,0.15403925,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"429",1999,0.144134,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"430",2000,0.154695,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"431",2001,0.20920875,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"432",2002,0.28868425,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"433",2003,0.2992485,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"434",2004,0.23579875,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"435",2005,0.19781925,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"436",2006,0.227526,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"437",2007,0.3274885,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"438",2008,0.44731075,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"439",2009,0.47963325,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"440",2010,0.398591,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"441",2011,0.2915115,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"442",2012,0.230234,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"443",2013,0.22898,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"444",2014,0.27735075,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"445",2015,0.344181,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"446",2016,0.3931695,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"447",2017,0.4308855,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"448",2018,0.4809475,"fbar",4,"fmodel1","qmodel2","rmodel1","stk"
"449",1963,151044.701612397,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"450",1964,145852.733016487,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"451",1965,139985.652984174,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"452",1966,116820.716009772,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"453",1967,82717.6538066619,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"454",1968,58993.5292466409,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"455",1969,45464.2719759811,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"456",1970,33011.8059969673,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"457",1971,20715.7002171366,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"458",1972,12263.9577653457,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"459",1973,9081.16702806095,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"460",1974,12182.5572591962,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"461",1975,18071.9346664037,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"462",1976,22013.3845098753,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"463",1977,34439.817295477,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"464",1978,54646.6601232547,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"465",1979,57056.1965119045,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"466",1980,50417.8499982644,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"467",1981,44887.954263204,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"468",1982,36625.418240417,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"469",1983,27235.3616320518,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"470",1984,19034.5824934098,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"471",1985,16255.2628679937,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"472",1986,18016.1492362694,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"473",1987,18964.3303898757,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"474",1988,20146.9904969614,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"475",1989,22630.7912218566,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"476",1990,24294.8312540754,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"477",1991,18859.328961251,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"478",1992,12981.1386441571,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"479",1993,11623.595532721,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"480",1994,17279.247112397,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"481",1995,23853.1105485342,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"482",1996,29675.2055540583,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"483",1997,34740.4829816229,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"484",1998,39378.0517368926,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"485",1999,44913.0712630734,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"486",2000,53906.6370040192,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"487",2001,61750.4171372074,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"488",2002,64650.2560384002,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"489",2003,65532.254352982,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"490",2004,51508.3515499543,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"491",2005,49064.3696991085,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"492",2006,71182.1100973072,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"493",2007,73922.502802179,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"494",2008,63657.172595787,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"495",2009,50824.0718682006,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"496",2010,33666.516355727,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"497",2011,19565.6197289416,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"498",2012,16414.0824921717,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"499",2013,26539.10579836,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"500",2014,31560.0835378792,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"501",2015,27345.6866802764,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"502",2016,28578.870306228,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"503",2017,23820.2135330515,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"504",2018,16503.9954084883,"ssb",5,"fmodel2","qmodel2","rmodel1","stk"
"505",1963,0.253294,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"506",1964,0.3593665,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"507",1965,0.48995225,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"508",1966,0.55103775,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"509",1967,0.485872,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"510",1968,0.4060075,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"511",1969,0.38511375,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"512",1970,0.45788275,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"513",1971,0.5332905,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"514",1972,0.38590625,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"515",1973,0.20377875,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"516",1974,0.158941775,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"517",1975,0.149416125,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"518",1976,0.148774075,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"519",1977,0.21374075,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"520",1978,0.3544675,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"521",1979,0.46695425,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"522",1980,0.52119425,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"523",1981,0.53374275,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"524",1982,0.5158765,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"525",1983,0.48536975,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"526",1984,0.45357325,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"527",1985,0.434107,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"528",1986,0.41720375,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"529",1987,0.37853,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"530",1988,0.3512555,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"531",1989,0.37294725,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"532",1990,0.4603235,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"533",1991,0.57670925,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"534",1992,0.62493725,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"535",1993,0.526859,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"536",1994,0.377743,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"537",1995,0.2632435,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"538",1996,0.1991255,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"539",1997,0.17004475,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"540",1998,0.16733625,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"541",1999,0.190018,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"542",2000,0.23480125,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"543",2001,0.2870245,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"544",2002,0.32718875,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"545",2003,0.35598825,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"546",2004,0.3798465,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"547",2005,0.39958675,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"548",2006,0.40248225,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"549",2007,0.373284,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"550",2008,0.33549125,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"551",2009,0.3267555,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"552",2010,0.3660965,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"553",2011,0.4517785,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"554",2012,0.56093575,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"555",2013,0.63868275,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"556",2014,0.67576375,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"557",2015,0.6871285,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"558",2016,0.676405,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"559",2017,0.66771825,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"560",2018,0.69842225,"fbar",5,"fmodel2","qmodel2","rmodel1","stk"
"561",1963,203872.067316231,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"562",1964,201758.40231929,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"563",1965,199147.388113797,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"564",1966,175782.592604862,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"565",1967,133768.583373886,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"566",1968,93128.5534363853,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"567",1969,63119.2710947359,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"568",1970,35246.1222764215,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"569",1971,17890.3710138718,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"570",1972,10297.838529202,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"571",1973,9173.6662607773,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"572",1974,13454.0212886977,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"573",1975,20225.7274579792,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"574",1976,26897.7861198818,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"575",1977,43142.3778179736,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"576",1978,65027.3945380587,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"577",1979,70758.8252256372,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"578",1980,70788.2291427231,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"579",1981,66670.7650121913,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"580",1982,54347.976998986,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"581",1983,40970.6162791955,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"582",1984,30234.761742031,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"583",1985,26738.0582819504,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"584",1986,27314.37257231,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"585",1987,29062.0232460499,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"586",1988,29093.3051027069,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"587",1989,29612.0233878629,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"588",1990,29004.6750294138,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"589",1991,22670.1418229712,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"590",1992,18325.4263640992,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"591",1993,18810.8690292261,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"592",1994,25400.8118145803,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"593",1995,31913.9540022367,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"594",1996,40063.7570832506,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"595",1997,49388.8378284588,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"596",1998,59215.3630439674,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"597",1999,69546.9955283927,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"598",2000,83461.5419304216,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"599",2001,92978.018275001,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"600",2002,94899.3920496006,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"601",2003,93960.9501171235,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"602",2004,76324.6403188351,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"603",2005,72529.4753199368,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"604",2006,83620.938315177,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"605",2007,72224.194627235,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"606",2008,57608.4249776113,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"607",2009,44667.1576347465,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"608",2010,30615.4317687013,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"609",2011,20418.2970187887,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"610",2012,19152.3292843344,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"611",2013,24155.4487359507,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"612",2014,25057.0955744549,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"613",2015,23095.670078635,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"614",2016,25928.583932619,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"615",2017,22320.0289013173,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"616",2018,14893.2975125942,"ssb",6,"fmodel3","qmodel2","rmodel1","stk"
"617",1963,0.17612425,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"618",1964,0.19036725,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"619",1965,0.2142495,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"620",1966,0.259794,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"621",1967,0.34110175,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"622",1968,0.467342,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"623",1969,0.621448,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"624",1970,0.7364175,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"625",1971,0.726891,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"626",1972,0.584586,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"627",1973,0.39758625,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"628",1974,0.2503305,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"629",1975,0.16425,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"630",1976,0.12529525,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"631",1977,0.118563,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"632",1978,0.13896525,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"633",1979,0.1886825,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"634",1980,0.266212,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"635",1981,0.3489685,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"636",1982,0.39395675,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"637",1983,0.377511,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"638",1984,0.322439,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"639",1985,0.26855975,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"640",1986,0.2394325,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"641",1987,0.24217475,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"642",1988,0.27769075,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"643",1989,0.340112,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"644",1990,0.404778,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"645",1991,0.42702575,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"646",1992,0.378955,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"647",1993,0.28521875,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"648",1994,0.19452075,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
"649",1995,0.13278425,"fbar",6,"fmodel3","qmodel2","rmodel1","stk"
